 

stn;time;kaaescd0
PGE;20071029;0
PGE;20071030;0
PGE;20071031;0
PGE;20071101;0
PGE;20071102;0
PGE;20071103;0
PGE;20071104;0
PGE;20071105;0
PGE;20071106;0
PGE;20071107;0
PGE;20071108;0
PGE;20071109;0
PGE;20071110;0
PGE;20071111;0
PGE;20071112;0
PGE;20071113;0
PGE;20071114;0
PGE;20071115;0
PGE;20071116;0
PGE;20071117;0
PGE;20071118;0
PGE;20071119;0
PGE;20071120;0
PGE;20071121;0
PGE;20071122;0
PGE;20071123;0
PGE;20071124;0
PGE;20071125;0
PGE;20071126;0
PGE;20071127;0
PGE;20071128;0
PGE;20071129;0
PGE;20071130;0
PGE;20071201;0
PGE;20071202;0
PGE;20071203;0
PGE;20071204;0
PGE;20071205;0
PGE;20071206;0
PGE;20071207;0
PGE;20071208;0
PGE;20071209;0
PGE;20071210;0
PGE;20071211;0
PGE;20071212;0
PGE;20071213;0
PGE;20071214;0
PGE;20071215;0
PGE;20071216;0
PGE;20071217;0
PGE;20071218;0
PGE;20071219;0
PGE;20071220;0
PGE;20071221;0
PGE;20071222;0
PGE;20071223;0
PGE;20071224;0
PGE;20071225;0
PGE;20071226;0
PGE;20071227;0
PGE;20071228;0
PGE;20071229;0
PGE;20071230;0
PGE;20071231;0
PGE;20080101;0
PGE;20080102;0
PGE;20080103;0
PGE;20080104;0
PGE;20080105;0
PGE;20080106;0
PGE;20080107;0
PGE;20080108;0
PGE;20080109;0
PGE;20080110;0
PGE;20080111;0
PGE;20080112;0
PGE;20080113;0
PGE;20080114;0
PGE;20080115;0
PGE;20080116;0
PGE;20080117;0
PGE;20080118;0
PGE;20080119;0
PGE;20080120;0
PGE;20080121;0
PGE;20080122;0
PGE;20080123;0
PGE;20080124;0
PGE;20080125;0
PGE;20080126;0
PGE;20080127;0
PGE;20080128;0
PGE;20080129;0
PGE;20080130;0
PGE;20080131;0
PGE;20080201;0
PGE;20080202;0
PGE;20080203;0
PGE;20080204;0
PGE;20080205;0
PGE;20080206;0
PGE;20080207;0
PGE;20080208;0
PGE;20080209;0
PGE;20080210;0
PGE;20080211;0
PGE;20080212;0
PGE;20080213;0
PGE;20080214;0
PGE;20080215;0
PGE;20080216;0
PGE;20080217;0
PGE;20080218;0
PGE;20080219;0
PGE;20080220;0
PGE;20080221;0
PGE;20080222;0
PGE;20080223;0
PGE;20080224;0
PGE;20080225;0
PGE;20080226;0
PGE;20080227;0
PGE;20080228;0
PGE;20080229;0
PGE;20080301;0
PGE;20080302;0
PGE;20080303;0
PGE;20080304;0
PGE;20080305;0
PGE;20080306;0
PGE;20080307;0
PGE;20080308;0
PGE;20080309;0
PGE;20080310;0
PGE;20080311;0
PGE;20080312;0
PGE;20080313;0
PGE;20080314;0
PGE;20080315;0
PGE;20080316;0
PGE;20080317;0
PGE;20080318;0
PGE;20080319;0
PGE;20080320;0
PGE;20080321;0
PGE;20080322;0
PGE;20080323;0
PGE;20080324;2
PGE;20080325;0
PGE;20080326;0
PGE;20080327;0
PGE;20080328;0
PGE;20080329;0
PGE;20080330;0
PGE;20080331;0
PGE;20080401;0
PGE;20080402;0
PGE;20080403;0
PGE;20080404;0
PGE;20080405;0
PGE;20080406;0
PGE;20080407;0
PGE;20080408;0
PGE;20080409;0
PGE;20080410;0
PGE;20080411;0
PGE;20080412;0
PGE;20080413;0
PGE;20080414;0
PGE;20080415;0
PGE;20080416;0
PGE;20080417;0
PGE;20080418;0
PGE;20080419;0
PGE;20080420;0
PGE;20080421;0
PGE;20080422;0
PGE;20080423;0
PGE;20080424;0
PGE;20080425;0
PGE;20080426;2
PGE;20080427;6
PGE;20080428;0
PGE;20080429;2
PGE;20080430;0
PGE;20080501;0
PGE;20080502;0
PGE;20080503;0
PGE;20080504;0
PGE;20080505;2
PGE;20080506;2
PGE;20080507;0
PGE;20080508;0
PGE;20080509;2
PGE;20080510;0
PGE;20080511;18
PGE;20080512;2
PGE;20080513;0
PGE;20080514;16
PGE;20080515;6
PGE;20080516;6
PGE;20080517;0
PGE;20080518;0
PGE;20080519;4
PGE;20080520;2
PGE;20080521;0
PGE;20080522;4
PGE;20080523;0
PGE;20080524;0
PGE;20080525;0
PGE;20080526;0
PGE;20080527;2
PGE;20080528;2
PGE;20080529;0
PGE;20080530;0
PGE;20080531;0
PGE;20080601;0
PGE;20080602;2
PGE;20080603;0
PGE;20080604;0
PGE;20080605;0
PGE;20080606;0
PGE;20080607;0
PGE;20080608;0
PGE;20080609;0
PGE;20080610;0
PGE;20080611;0
PGE;20080612;0
PGE;20080613;0
PGE;20080614;0
PGE;20080615;0
PGE;20080616;0
PGE;20080617;0
PGE;20080618;0
PGE;20080619;0
PGE;20080620;0
PGE;20080621;0
PGE;20080622;0
PGE;20080623;0
PGE;20080624;0
PGE;20080625;0
PGE;20080626;0
PGE;20080627;0
PGE;20080628;0
PGE;20080629;0
PGE;20080630;0
PGE;20080701;0
PGE;20080702;0
PGE;20080703;0
PGE;20080704;0
PGE;20080705;0
PGE;20080706;0
PGE;20080707;0
PGE;20080708;0
PGE;20080709;0
PGE;20080710;0
PGE;20080711;0
PGE;20080712;0
PGE;20080713;0
PGE;20080714;0
PGE;20080715;0
PGE;20080716;0
PGE;20080717;0
PGE;20080718;0
PGE;20080719;0
PGE;20080720;0
PGE;20080721;0
PGE;20080722;0
PGE;20080723;0
PGE;20080724;0
PGE;20080725;0
PGE;20080726;0
PGE;20080727;0
PGE;20080728;0
PGE;20080729;0
PGE;20080730;0
PGE;20080731;0
PGE;20080801;0
PGE;20080802;0
PGE;20080803;0
PGE;20080804;0
PGE;20080805;0
PGE;20080806;0
PGE;20080807;0
PGE;20080808;0
PGE;20080809;0
PGE;20080810;0
PGE;20080811;0
PGE;20080812;0
PGE;20080813;0
PGE;20080814;0
PGE;20080815;0
PGE;20080816;0
PGE;20080817;0
PGE;20080818;0
PGE;20080819;0
PGE;20080820;0
PGE;20080821;0
PGE;20080822;0
PGE;20080823;0
PGE;20080824;0
PGE;20080825;0
PGE;20080826;0
PGE;20080827;0
PGE;20080828;0
PGE;20080829;0
PGE;20080830;0
PGE;20080831;0
PGE;20080901;0
PGE;20080902;0
PGE;20080903;0
PGE;20080904;0
PGE;20080905;0
PGE;20080906;0
PGE;20080907;0
PGE;20080908;0
PGE;20080909;0
PGE;20080910;0
PGE;20080911;0
PGE;20080912;0
PGE;20080913;0
PGE;20080914;0
PGE;20080915;0
PGE;20080916;0
PGE;20080917;0
PGE;20080918;0
PGE;20080919;0
PGE;20080920;0
PGE;20080921;0
PGE;20080922;2
PGE;20080923;0
PGE;20080924;0
PGE;20080925;0
PGE;20080926;0
PGE;20080927;0
PGE;20080928;0
PGE;20080929;0
PGE;20080930;0
PGE;20081001;0
PGE;20081002;0
PGE;20081003;0
PGE;20081004;0
PGE;20081005;0
PGE;20081006;0
PGE;20081007;0
PGE;20081008;0
PGE;20081009;0
PGE;20081010;0
PGE;20081011;0
PGE;20081012;0
PGE;20081013;0
PGE;20081014;0
PGE;20081015;0
PGE;20081016;0
PGE;20081017;0
PGE;20081018;0
PGE;20081019;0
PGE;20081020;0
PGE;20081021;0
PGE;20081022;0
PGE;20081023;0
PGE;20081024;0
PGE;20081025;0
PGE;20081026;0
PGE;20081027;0
PGE;20081028;0
PGE;20081029;0
PGE;20081030;0
PGE;20081031;0
PGE;20081101;0
PGE;20081102;0
PGE;20081103;0
PGE;20081104;0
PGE;20081105;0
PGE;20081106;0
PGE;20081107;0
PGE;20081108;0
PGE;20081109;0
PGE;20081110;0
PGE;20081111;0
PGE;20081112;0
PGE;20081113;0
PGE;20081114;0
PGE;20081115;0
PGE;20081116;0
PGE;20081117;0
PGE;20081118;0
PGE;20081119;0
PGE;20081120;0
PGE;20081121;0
PGE;20081122;0
PGE;20081123;0
PGE;20081124;0
PGE;20081125;0
PGE;20081126;0
PGE;20081127;0
PGE;20081128;0
PGE;20081129;0
PGE;20081130;0
PGE;20081201;0
PGE;20081202;0
PGE;20081203;0
PGE;20081204;0
PGE;20081205;0
PGE;20081206;0
PGE;20081207;0
PGE;20081208;0
PGE;20081209;0
PGE;20081210;0
PGE;20081211;0
PGE;20081212;0
PGE;20081213;0
PGE;20081214;0
PGE;20081215;0
PGE;20081216;0
PGE;20081217;0
PGE;20081218;0
PGE;20081219;0
PGE;20081220;0
PGE;20081221;0
PGE;20081222;0
PGE;20081223;0
PGE;20081224;0
PGE;20081225;0
PGE;20081226;0
PGE;20081227;0
PGE;20081228;0
PGE;20081229;0
PGE;20081230;0
PGE;20081231;0
PGE;20090101;0
PGE;20090102;0
PGE;20090103;0
PGE;20090104;0
PGE;20090105;0
PGE;20090106;0
PGE;20090107;0
PGE;20090108;0
PGE;20090109;0
PGE;20090110;0
PGE;20090111;0
PGE;20090112;0
PGE;20090113;0
PGE;20090114;0
PGE;20090115;0
PGE;20090116;0
PGE;20090117;0
PGE;20090118;0
PGE;20090119;0
PGE;20090120;0
PGE;20090121;0
PGE;20090122;0
PGE;20090123;0
PGE;20090124;0
PGE;20090125;0
PGE;20090126;0
PGE;20090127;0
PGE;20090128;0
PGE;20090129;0
PGE;20090130;0
PGE;20090131;0
PGE;20090201;0
PGE;20090202;0
PGE;20090203;0
PGE;20090204;0
PGE;20090205;0
PGE;20090206;0
PGE;20090207;0
PGE;20090208;0
PGE;20090209;0
PGE;20090210;0
PGE;20090211;0
PGE;20090212;0
PGE;20090213;0
PGE;20090214;0
PGE;20090215;0
PGE;20090216;-
PGE;20090217;-
PGE;20090218;-
PGE;20090219;-
PGE;20090220;-
PGE;20090221;-
PGE;20090222;-
PGE;20090223;0
PGE;20090224;0
PGE;20090225;0
PGE;20090226;0
PGE;20090227;0
PGE;20090228;0
PGE;20090301;0
PGE;20090302;0
PGE;20090303;0
PGE;20090304;0
PGE;20090305;0
PGE;20090306;0
PGE;20090307;0
PGE;20090308;0
PGE;20090309;0
PGE;20090310;0
PGE;20090311;0
PGE;20090312;0
PGE;20090313;0
PGE;20090314;0
PGE;20090315;0
PGE;20090316;0
PGE;20090317;0
PGE;20090318;0
PGE;20090319;0
PGE;20090320;0
PGE;20090321;0
PGE;20090322;0
PGE;20090323;0
PGE;20090324;0
PGE;20090325;0
PGE;20090326;0
PGE;20090327;0
PGE;20090328;0
PGE;20090329;0
PGE;20090330;-
PGE;20090331;-
PGE;20090401;-
PGE;20090402;-
PGE;20090403;-
PGE;20090404;-
PGE;20090405;-
PGE;20090406;0
PGE;20090407;0
PGE;20090408;0
PGE;20090409;0
PGE;20090410;0
PGE;20090411;0
PGE;20090412;8
PGE;20090413;0
PGE;20090414;0
PGE;20090415;8
PGE;20090416;0
PGE;20090417;0
PGE;20090418;0
PGE;20090419;0
PGE;20090420;2
PGE;20090421;4
PGE;20090422;0
PGE;20090423;4
PGE;20090424;0
PGE;20090425;2
PGE;20090426;6
PGE;20090427;0
PGE;20090428;0
PGE;20090429;0
PGE;20090430;2
PGE;20090501;2
PGE;20090502;18
PGE;20090503;0
PGE;20090504;0
PGE;20090505;0
PGE;20090506;4
PGE;20090507;-
PGE;20090508;-
PGE;20090509;-
PGE;20090510;-
PGE;20090511;4
PGE;20090512;0
PGE;20090513;0
PGE;20090514;0
PGE;20090515;0
PGE;20090516;0
PGE;20090517;0
PGE;20090518;2
PGE;20090519;0
PGE;20090520;4
PGE;20090521;0
PGE;20090522;0
PGE;20090523;0
PGE;20090524;0
PGE;20090525;0
PGE;20090526;2
PGE;20090527;0
PGE;20090528;0
PGE;20090529;0
PGE;20090530;0
PGE;20090531;0
PGE;20090601;2
PGE;20090602;0
PGE;20090603;0
PGE;20090604;8
PGE;20090605;2
PGE;20090606;0
PGE;20090607;0
PGE;20090608;0
PGE;20090609;0
PGE;20090610;0
PGE;20090611;0
PGE;20090612;0
PGE;20090613;0
PGE;20090614;0
PGE;20090615;0
PGE;20090616;0
PGE;20090617;0
PGE;20090618;0
PGE;20090619;0
PGE;20090620;0
PGE;20090621;0
PGE;20090622;0
PGE;20090623;0
PGE;20090624;0
PGE;20090625;0
PGE;20090626;0
PGE;20090627;0
PGE;20090628;0
PGE;20090629;0
PGE;20090630;0
PGE;20090701;0
PGE;20090702;0
PGE;20090703;0
PGE;20090704;0
PGE;20090705;0
PGE;20090706;0
PGE;20090707;0
PGE;20090708;0
PGE;20090709;0
PGE;20090710;0
PGE;20090711;0
PGE;20090712;0
PGE;20090713;0
PGE;20090714;0
PGE;20090715;0
PGE;20090716;-
PGE;20090717;-
PGE;20090718;-
PGE;20090719;-
PGE;20090720;0
PGE;20090721;0
PGE;20090722;0
PGE;20090723;0
PGE;20090724;0
PGE;20090725;0
PGE;20090726;0
PGE;20090727;0
PGE;20090728;0
PGE;20090729;0
PGE;20090730;0
PGE;20090731;0
PGE;20090801;0
PGE;20090802;0
PGE;20090803;0
PGE;20090804;0
PGE;20090805;0
PGE;20090806;0
PGE;20090807;0
PGE;20090808;0
PGE;20090809;0
PGE;20090810;0
PGE;20090811;0
PGE;20090812;0
PGE;20090813;0
PGE;20090814;0
PGE;20090815;0
PGE;20090816;0
PGE;20090817;0
PGE;20090818;0
PGE;20090819;0
PGE;20090820;0
PGE;20090821;0
PGE;20090822;0
PGE;20090823;0
PGE;20090824;0
PGE;20090825;0
PGE;20090826;0
PGE;20090827;0
PGE;20090828;0
PGE;20090829;0
PGE;20090830;0
PGE;20090831;0
PGE;20090901;0
PGE;20090902;0
PGE;20090903;0
PGE;20090904;0
PGE;20090905;0
PGE;20090906;0
PGE;20090907;0
PGE;20090908;0
PGE;20090909;0
PGE;20090910;0
PGE;20090911;0
PGE;20090912;0
PGE;20090913;0
PGE;20090914;0
PGE;20090915;0
PGE;20090916;0
PGE;20090917;0
PGE;20090918;0
PGE;20090919;0
PGE;20090920;0
PGE;20090921;0
PGE;20090922;0
PGE;20090923;0
PGE;20090924;0
PGE;20090925;0
PGE;20090926;0
PGE;20090927;0
PGE;20090928;0
PGE;20090929;0
PGE;20090930;0
PGE;20091001;0
PGE;20091002;0
PGE;20091003;0
PGE;20091004;0
PGE;20091005;0
PGE;20091006;0
PGE;20091007;0
PGE;20091008;0
PGE;20091009;0
PGE;20091010;0
PGE;20091011;0
PGE;20091012;0
PGE;20091013;0
PGE;20091014;0
PGE;20091015;0
PGE;20091016;0
PGE;20091017;0
PGE;20091018;0
PGE;20091019;0
PGE;20091020;0
PGE;20091021;0
PGE;20091022;0
PGE;20091023;0
PGE;20091024;0
PGE;20091025;0
PGE;20091026;0
PGE;20091027;0
PGE;20091028;0
PGE;20091029;0
PGE;20091030;0
PGE;20091031;0
PGE;20091101;0
PGE;20091102;0
PGE;20091103;0
PGE;20091104;0
PGE;20091105;0
PGE;20091106;0
PGE;20091107;0
PGE;20091108;0
PGE;20091109;0
PGE;20091110;0
PGE;20091111;0
PGE;20091112;0
PGE;20091113;0
PGE;20091114;0
PGE;20091115;0
PGE;20091116;0
PGE;20091117;0
PGE;20091118;0
PGE;20091119;0
PGE;20091120;0
PGE;20091121;0
PGE;20091122;0
PGE;20091123;0
PGE;20091124;0
PGE;20091125;0
PGE;20091126;0
PGE;20091127;0
PGE;20091128;0
PGE;20091129;0
PGE;20091130;0
PGE;20091201;0
PGE;20091202;0
PGE;20091203;-
PGE;20091204;-
PGE;20091205;-
PGE;20091206;-
PGE;20091207;-
PGE;20091208;0
PGE;20091209;0
PGE;20091210;0
PGE;20091211;0
PGE;20091212;0
PGE;20091213;0
PGE;20091214;0
PGE;20091215;0
PGE;20091216;0
PGE;20091217;0
PGE;20091218;0
PGE;20091219;0
PGE;20091220;0
PGE;20091221;0
PGE;20091222;0
PGE;20091223;0
PGE;20091224;0
PGE;20091225;0
PGE;20091226;0
PGE;20091227;0
PGE;20091228;0
PGE;20091229;0
PGE;20091230;0
PGE;20091231;0
PGE;20100101;0
PGE;20100102;0
PGE;20100103;0
PGE;20100104;0
PGE;20100105;0
PGE;20100106;0
PGE;20100107;0
PGE;20100108;0
PGE;20100109;0
PGE;20100110;0
PGE;20100111;0
PGE;20100112;0
PGE;20100113;0
PGE;20100114;0
PGE;20100115;0
PGE;20100116;0
PGE;20100117;0
PGE;20100118;0
PGE;20100119;0
PGE;20100120;0
PGE;20100121;0
PGE;20100122;0
PGE;20100123;0
PGE;20100124;0
PGE;20100125;0
PGE;20100126;0
PGE;20100127;0
PGE;20100128;0
PGE;20100129;0
PGE;20100130;0
PGE;20100131;0
PGE;20100201;0
PGE;20100202;0
PGE;20100203;0
PGE;20100204;0
PGE;20100205;0
PGE;20100206;0
PGE;20100207;0
PGE;20100208;0
PGE;20100209;0
PGE;20100210;0
PGE;20100211;0
PGE;20100212;0
PGE;20100213;0
PGE;20100214;0
PGE;20100215;0
PGE;20100216;0
PGE;20100217;0
PGE;20100218;0
PGE;20100219;0
PGE;20100220;0
PGE;20100221;0
PGE;20100222;0
PGE;20100223;0
PGE;20100224;0
PGE;20100225;0
PGE;20100226;0
PGE;20100227;0
PGE;20100228;0
PGE;20100301;0
PGE;20100302;0
PGE;20100303;0
PGE;20100304;0
PGE;20100305;0
PGE;20100306;0
PGE;20100307;0
PGE;20100308;0
PGE;20100309;0
PGE;20100310;0
PGE;20100311;0
PGE;20100312;0
PGE;20100313;0
PGE;20100314;0
PGE;20100315;0
PGE;20100316;0
PGE;20100317;0
PGE;20100318;0
PGE;20100319;0
PGE;20100320;0
PGE;20100321;0
PGE;20100322;0
PGE;20100323;0
PGE;20100324;0
PGE;20100325;0
PGE;20100326;0
PGE;20100327;0
PGE;20100328;0
PGE;20100329;0
PGE;20100330;0
PGE;20100331;0
PGE;20100401;0
PGE;20100402;0
PGE;20100403;0
PGE;20100404;0
PGE;20100405;0
PGE;20100406;0
PGE;20100407;0
PGE;20100408;0
PGE;20100409;0
PGE;20100410;0
PGE;20100411;0
PGE;20100412;0
PGE;20100413;0
PGE;20100414;0
PGE;20100415;0
PGE;20100416;0
PGE;20100417;0
PGE;20100418;0
PGE;20100419;0
PGE;20100420;0
PGE;20100421;0
PGE;20100422;0
PGE;20100423;0
PGE;20100424;0
PGE;20100425;0
PGE;20100426;0
PGE;20100427;0
PGE;20100428;2
PGE;20100429;2
PGE;20100430;2
PGE;20100501;0
PGE;20100502;0
PGE;20100503;12
PGE;20100504;2
PGE;20100505;2
PGE;20100506;2
PGE;20100507;2
PGE;20100508;0
PGE;20100509;2
PGE;20100510;8
PGE;20100511;0
PGE;20100512;2
PGE;20100513;4
PGE;20100514;0
PGE;20100515;2
PGE;20100516;0
PGE;20100517;0
PGE;20100518;8
PGE;20100519;2
PGE;20100520;2
PGE;20100521;0
PGE;20100522;2
PGE;20100523;0
PGE;20100524;4
PGE;20100525;2
PGE;20100526;0
PGE;20100527;0
PGE;20100528;0
PGE;20100529;0
PGE;20100530;0
PGE;20100531;0
PGE;20100601;0
PGE;20100602;0
PGE;20100603;0
PGE;20100604;0
PGE;20100605;0
PGE;20100606;0
PGE;20100607;0
PGE;20100608;0
PGE;20100609;2
PGE;20100610;0
PGE;20100611;0
PGE;20100612;0
PGE;20100613;0
PGE;20100614;0
PGE;20100615;0
PGE;20100616;0
PGE;20100617;0
PGE;20100618;-
PGE;20100619;-
PGE;20100620;-
PGE;20100621;0
PGE;20100622;0
PGE;20100623;0
PGE;20100624;0
PGE;20100625;2
PGE;20100626;0
PGE;20100627;0
PGE;20100628;0
PGE;20100629;0
PGE;20100630;0
PGE;20100701;0
PGE;20100702;0
PGE;20100703;0
PGE;20100704;0
PGE;20100705;0
PGE;20100706;0
PGE;20100707;0
PGE;20100708;0
PGE;20100709;0
PGE;20100710;0
PGE;20100711;0
PGE;20100712;2
PGE;20100713;0
PGE;20100714;0
PGE;20100715;0
PGE;20100716;0
PGE;20100717;0
PGE;20100718;0
PGE;20100719;0
PGE;20100720;0
PGE;20100721;0
PGE;20100722;0
PGE;20100723;0
PGE;20100724;0
PGE;20100725;0
PGE;20100726;0
PGE;20100727;0
PGE;20100728;0
PGE;20100729;0
PGE;20100730;0
PGE;20100731;0
PGE;20100801;0
PGE;20100802;0
PGE;20100803;0
PGE;20100804;0
PGE;20100805;0
PGE;20100806;0
PGE;20100807;0
PGE;20100808;0
PGE;20100809;0
PGE;20100810;0
PGE;20100811;0
PGE;20100812;0
PGE;20100813;0
PGE;20100814;0
PGE;20100815;0
PGE;20100816;0
PGE;20100817;0
PGE;20100818;0
PGE;20100819;0
PGE;20100820;0
PGE;20100821;0
PGE;20100822;0
PGE;20100823;0
PGE;20100824;0
PGE;20100825;0
PGE;20100826;0
PGE;20100827;0
PGE;20100828;0
PGE;20100829;0
PGE;20100830;0
PGE;20100831;0
PGE;20100901;0
PGE;20100902;0
PGE;20100903;0
PGE;20100904;0
PGE;20100905;0
PGE;20100906;0
PGE;20100907;0
PGE;20100908;0
PGE;20100909;0
PGE;20100910;0
PGE;20100911;0
PGE;20100912;0
PGE;20100913;0
PGE;20100914;0
PGE;20100915;0
PGE;20100916;0
PGE;20100917;0
PGE;20100918;0
PGE;20100919;0
PGE;20100920;0
PGE;20100921;0
PGE;20100922;0
PGE;20100923;0
PGE;20100924;0
PGE;20100925;0
PGE;20100926;0
PGE;20100927;0
PGE;20100928;0
PGE;20100929;0
PGE;20100930;0
PGE;20101001;0
PGE;20101002;0
PGE;20101003;0
PGE;20101004;-
PGE;20101005;0
PGE;20101006;0
PGE;20101007;0
PGE;20101008;0
PGE;20101009;0
PGE;20101010;0
PGE;20101011;0
PGE;20101012;0
PGE;20101013;0
PGE;20101014;0
PGE;20101015;0
PGE;20101016;0
PGE;20101017;0
PGE;20101018;0
PGE;20101019;0
PGE;20101020;0
PGE;20101021;0
PGE;20101022;0
PGE;20101023;0
PGE;20101024;0
PGE;20101025;0
PGE;20101026;0
PGE;20101027;0
PGE;20101028;0
PGE;20101029;0
PGE;20101030;0
PGE;20101031;0
PGE;20101101;0
PGE;20101102;0
PGE;20101103;0
PGE;20101104;0
PGE;20101105;0
PGE;20101106;0
PGE;20101107;0
PGE;20101108;0
PGE;20101109;0
PGE;20101110;0
PGE;20101111;0
PGE;20101112;0
PGE;20101113;0
PGE;20101114;0
PGE;20101115;0
PGE;20101116;0
PGE;20101117;0
PGE;20101118;0
PGE;20101119;0
PGE;20101120;0
PGE;20101121;-
PGE;20101122;0
PGE;20101123;0
PGE;20101124;0
PGE;20101125;0
PGE;20101126;0
PGE;20101127;0
PGE;20101128;0
PGE;20101129;0
PGE;20101130;0
PGE;20101201;0
PGE;20101202;0
PGE;20101203;0
PGE;20101204;0
PGE;20101205;0
PGE;20101206;0
PGE;20101207;0
PGE;20101208;0
PGE;20101209;0
PGE;20101210;0
PGE;20101211;0
PGE;20101212;0
PGE;20101213;0
PGE;20101214;0
PGE;20101215;0
PGE;20101216;0
PGE;20101217;0
PGE;20101218;0
PGE;20101219;0
PGE;20101220;0
PGE;20101221;0
PGE;20101222;0
PGE;20101223;0
PGE;20101224;0
PGE;20101225;0
PGE;20101226;0
PGE;20101227;0
PGE;20101228;0
PGE;20101229;0
PGE;20101230;0
PGE;20101231;0
PGE;20110101;0
PGE;20110102;0
PGE;20110103;0
PGE;20110104;0
PGE;20110105;0
PGE;20110106;0
PGE;20110107;0
PGE;20110108;0
PGE;20110109;0
PGE;20110110;0
PGE;20110111;0
PGE;20110112;0
PGE;20110113;0
PGE;20110114;0
PGE;20110115;0
PGE;20110116;0
PGE;20110117;0
PGE;20110118;0
PGE;20110119;0
PGE;20110120;0
PGE;20110121;0
PGE;20110122;0
PGE;20110123;0
PGE;20110124;0
PGE;20110125;0
PGE;20110126;0
PGE;20110127;0
PGE;20110128;0
PGE;20110129;0
PGE;20110130;0
PGE;20110131;0
PGE;20110201;0
PGE;20110202;0
PGE;20110203;0
PGE;20110204;0
PGE;20110205;0
PGE;20110206;0
PGE;20110207;0
PGE;20110208;0
PGE;20110209;0
PGE;20110210;0
PGE;20110211;0
PGE;20110212;0
PGE;20110213;0
PGE;20110214;0
PGE;20110215;0
PGE;20110216;0
PGE;20110217;0
PGE;20110218;0
PGE;20110219;0
PGE;20110220;0
PGE;20110221;0
PGE;20110222;0
PGE;20110223;0
PGE;20110224;0
PGE;20110225;0
PGE;20110226;0
PGE;20110227;0
PGE;20110228;0
PGE;20110301;0
PGE;20110302;0
PGE;20110303;0
PGE;20110304;0
PGE;20110305;0
PGE;20110306;0
PGE;20110307;0
PGE;20110308;0
PGE;20110309;0
PGE;20110310;0
PGE;20110311;0
PGE;20110312;0
PGE;20110313;0
PGE;20110314;0
PGE;20110315;0
PGE;20110316;0
PGE;20110317;0
PGE;20110318;0
PGE;20110319;0
PGE;20110320;0
PGE;20110321;0
PGE;20110322;0
PGE;20110323;0
PGE;20110324;0
PGE;20110325;0
PGE;20110326;0
PGE;20110327;0
PGE;20110328;0
PGE;20110329;0
PGE;20110330;0
PGE;20110331;0
PGE;20110401;0
PGE;20110402;0
PGE;20110403;0
PGE;20110404;0
PGE;20110405;0
PGE;20110406;0
PGE;20110407;0
PGE;20110408;0
PGE;20110409;2
PGE;20110410;2
PGE;20110411;0
PGE;20110412;4
PGE;20110413;0
PGE;20110414;2
PGE;20110415;0
PGE;20110416;0
PGE;20110417;2
PGE;20110418;2
PGE;20110419;0
PGE;20110420;4
PGE;20110421;2
PGE;20110422;0
PGE;20110423;4
PGE;20110424;0
PGE;20110425;0
PGE;20110426;10
PGE;20110427;4
PGE;20110428;6
PGE;20110429;0
PGE;20110430;4
PGE;20110501;0
PGE;20110502;4
PGE;20110503;2
PGE;20110504;2
PGE;20110505;0
PGE;20110506;2
PGE;20110507;2
PGE;20110508;0
PGE;20110509;0
PGE;20110510;0
PGE;20110511;0
PGE;20110512;0
PGE;20110513;0
PGE;20110514;0
PGE;20110515;0
PGE;20110516;0
PGE;20110517;0
PGE;20110518;2
PGE;20110519;2
PGE;20110520;0
PGE;20110521;0
PGE;20110522;2
PGE;20110523;0
PGE;20110524;0
PGE;20110525;2
PGE;20110526;2
PGE;20110527;0
PGE;20110528;0
PGE;20110529;0
PGE;20110530;2
PGE;20110531;0
PGE;20110601;0
PGE;20110602;0
PGE;20110603;0
PGE;20110604;2
PGE;20110605;0
PGE;20110606;0
PGE;20110607;0
PGE;20110608;0
PGE;20110609;0
PGE;20110610;0
PGE;20110611;0
PGE;20110612;0
PGE;20110613;0
PGE;20110614;0
PGE;20110615;0
PGE;20110616;0
PGE;20110617;0
PGE;20110618;0
PGE;20110619;0
PGE;20110620;0
PGE;20110621;0
PGE;20110622;0
PGE;20110623;0
PGE;20110624;0
PGE;20110625;0
PGE;20110626;0
PGE;20110627;0
PGE;20110628;0
PGE;20110629;0
PGE;20110630;0
PGE;20110701;0
PGE;20110702;0
PGE;20110703;0
PGE;20110704;0
PGE;20110705;0
PGE;20110706;0
PGE;20110707;0
PGE;20110708;0
PGE;20110709;0
PGE;20110710;0
PGE;20110711;0
PGE;20110712;0
PGE;20110713;0
PGE;20110714;0
PGE;20110715;0
PGE;20110716;0
PGE;20110717;0
PGE;20110718;0
PGE;20110719;0
PGE;20110720;0
PGE;20110721;0
PGE;20110722;0
PGE;20110723;0
PGE;20110724;0
PGE;20110725;0
PGE;20110726;0
PGE;20110727;0
PGE;20110728;0
PGE;20110729;0
PGE;20110730;0
PGE;20110731;0
PGE;20110801;0
PGE;20110802;0
PGE;20110803;0
PGE;20110804;0
PGE;20110805;0
PGE;20110806;0
PGE;20110807;0
PGE;20110808;0
PGE;20110809;0
PGE;20110810;0
PGE;20110811;0
PGE;20110812;0
PGE;20110813;0
PGE;20110814;0
PGE;20110815;0
PGE;20110816;0
PGE;20110817;0
PGE;20110818;0
PGE;20110819;0
PGE;20110820;0
PGE;20110821;0
PGE;20110822;0
PGE;20110823;0
PGE;20110824;0
PGE;20110825;0
PGE;20110826;0
